tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,9.37E+17,HarlempedsMD,3 So let's not conflate use of a whole virus w mismatched strains Yes use of a whole virus vs parts may ⬆️immunogenicity but with ⬆️reactions And if not based on current strain won't be as effective Covaxin is whole virus COVID19 vax based on a 2020 SARSCoV2 strain,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.46E+18,MikeChikosky,Will it work on future variants In previous tweets you’ve stated Covaxin would be better suited vs variants because it includes the whole inactivated virus not just the spike protein While rare Novavax still had cases of myocarditis during trials I’ll wait for Covaxin,0,0,No Location,7/3/2022,NEUTRAL
1.50E+18,7.51E+17,Raine72Parrott,It's YOU that isn't keeping up with science Did you read the article Have you seen the 9 pages of adverse reactions Pfizer released Impossible to represent everyone's views but science real science trumps political and unpopular views,3,0,"Toronto, Ontario",13/3/2022,NEGATIVE
1.50E+18,7.14E+17,Chelseachemist1,If it’s anything like the HK rates they’re in trouble Also remember that only sinovac is available to mainlanders not Pfizer as well as in HK,1,0,Singapore via London,13/3/2022,NEUTRAL
1.50E+18,1.50E+18,FieldstoneSand2,99 98 survival 9 pages of side affects Lowest covid numbers since July Yeah what could go wrong taking the jab that’s really NOT a vaccine Jesus Christ this is a joke,2,0,Turks and Caicos Islands,18/3/2022,NEGATIVE
1.50E+18,1.09E+18,sisler_beverly,Tripled vaxxed with Pfizer and no COVID,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.49E+18,Kyleracer1,Lesson I doubt citizens will ever trust our health and electrd officials again Already athletes over 500 deaths myocardities msm will soon be unable to cover up Pfizer off stock exchange Moderna crumbling Soon both bk,0,0,"Marshalltown, IA",12/3/2022,NEGATIVE
1.50E+18,1.50E+18,ChirayuKrishna,pfizer Try NAET Can be very effective and almost instant Best wishes,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,7.76E+17,iryna_pryhara,1 Source of info on Pfizer admitting the vaccine is dangerous 2 How did US and NATO provoke Russia into war in Ukraine Source,1,0,"Ottawa, Ontario",13/3/2022,NEUTRAL
1.50E+18,53678140,checktothepower,MADNESS Pfizer is seeking emergency approval for a 4th COVID shot even though Covid is NOT A THREAT via,0,0,~SOMEWHERE N VIRGINIA~,13/3/2022,NEGATIVE
1.50E+18,3313523173,h_avetisyan20,San Marino a separatist enclave uses Sputnik V but Italy has made San Marino impose sanctions on Russia,0,0,"Medellín, Colombia",7/3/2022,NEUTRAL
1.50E+18,8.25E+17,1Progressivism,Moderna Seeks FDA Authorization For A 2nd Booster Dose Of Its Coronavirus Vaccine via,1,1,"San Francisco, CA",18/3/2022,NEUTRAL
1.50E+18,4690610851,JayKayYes,Totally agree Dr Gandhi But why are health authorities in the US not giving COVAXIN its due Time is of the essence isn't it,11,0,Germany,8/3/2022,NEUTRAL
1.50E+18,1.10E+18,Americanhope78,They have been very little to protect vulnerable people a lot of these people could not take the Pfizer covid-19 pills if they get covid-19 because a lot of them are I ever Medicine that won't mix well together with Pfizer also to have to do a booster every couple months 1,0,0,"California, USA",13/3/2022,NEUTRAL
1.50E+18,8.73E+17,SusanChubb1,Ah that ol chestnut let them get infected with raw wild virus multiple times minus their consent run the Rick of death disablement but not give them a vaccine that protects’ How many kids in U K have long covid They were healthy b4 they caught Covid,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,154276098,JenniferMarguli,New York state officials found the effectiveness of Pfizer's vaccine against Covid infection plummeted from 68 to 12 for children aged 5 to 11 during the omicron surge,27,7,Oregon,13/3/2022,NEUTRAL
1.50E+18,293774123,JanRavensbergen,only the beginning obvious that this will be only a first tiny drop in the bucket VaxInjury VaxDeath note that BigPharma has been freed from any liability not that cdnmedia will give this some spotlight,0,0,"Montreal, Quebec, CANADA",18/3/2022,NEUTRAL
1.50E+18,1.37E+18,DianneMacKenzi8,Like I said…when something is free YOU are the product If I were you I’d be calling pfizer to get some of that guinea pig 💰they normally pay people to be in a drug trial,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1195346216,kwalker1897,Had 2 doses of Moderna in December ‘20 and January ‘21 Got a Moderna booster this past November I work in a hospital and have not had COVID so far despite 2 coworkers that I work closely with having it one off them had it twice,0,0,Northern California,13/3/2022,NEUTRAL
1.50E+18,3248322301,andrew7rd,1000 deaths in healthy people This data is about everyone that got a Pfizer vaccine in 3 months that number is around 80 000 000,0,0,"Manitoba, Canada",13/3/2022,NEUTRAL
1.50E+18,1.46E+18,catscanbaby2,Pfizer papers released,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1471035349,NPeppas,Great interview my friend I hope you get the Nobel soon,58,4,University of Texas at Austin,12/3/2022,NEUTRAL
1.50E+18,52666548,Sinovac,Ms YANG visited the new production plant and avian influenza production workshop of VACSERA and the place was prepared for cold storage donated by SINOVAC COVID19,1,0,"Beijing, China",9/3/2022,POSITIVE
1.50E+18,1.43E+18,Turrialba27,COVAXIN only,3,0,No Location,11/3/2022,NEUTRAL
1.50E+18,1.50E+18,SlavaUkraini380,WHY NOT TAKE THE SPUTNIK VACCINE since you love the terrorist despot Putin so much HYPOCRITE,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,296694466,NewsBFM,1 Lawyer Asiah Abdul Jalil has filed a civil action to access an alleged one-sided consent form that was used to vaccinate her son against Covid-19 according to a Malaysiakini report She previously claimed that her 13-year-old son was given the vaccine despite her objections,4,4,Kuala Lumpur,18/3/2022,NEGATIVE
1.50E+18,8.62E+17,stuartjdneil,we will run into a further problem Now that people China will have been vaccinated with SinoVac which is an inactivated CoV2 vaccinees there will have anti-N unlike in the West where most vaccines are only based on S So discriminating btw historical infection is impossible,0,0,United Kingdom,6/3/2022,NEGATIVE
1.50E+18,587118793,johnculvenor,If Pfizer had a vaccine effective against corona colds it would not be released It would be a breach of its directors duties to release it because it would remove a bigger income stream in complementary meds There is no corona cold vaccine The product is a fiction,1,0,Australia,13/3/2022,NEGATIVE
1.50E+18,582349728,JohnBrady1888,click the links to Pfizer Trial report on the ExperiMental Vaccine they didn't want you to read,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.42E+18,kudusnemesis,Have you checked the list of side effects from the vaccine yet Pfizer have recently been forced to publish data n their trials Neurological disorders Migraines etc is one of them I would get it thoroughly checked if I was you By a neurologist,1,1,Timbuktu,13/3/2022,NEGATIVE
1.50E+18,7.35E+17,steve_gervasi,Mayor Adams signals willingness to scrap COVID vaccine rule for NYC sports players ‘We are going to work this out,0,0,"New York, USA",18/3/2022,NEUTRAL
1.50E+18,943991322,BernadetteAvile,I had Covid before they had vaccines Since then I had the Moderna shots and booster I had not had Covid since,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,9.45E+17,FraiseAdam,And your point is,3,0,"Birmingham, England",18/3/2022,NEUTRAL
1.50E+18,1.18E+18,_bled4dayz_,After only one Pfizer,9,0,Chicago burbs,13/3/2022,NEUTRAL
1.50E+18,273305564,wozzicat1,I'm triple with moderna and Pfizer and haven't got anything My husband is too and hasn't caught anything and he's severely immune compromised,51,4,No Location,13/3/2022,POSITIVE
1.50E+18,1.06E+18,TutardV,OCGN few Hrs Drive from Texas to Mexico will be getting Covaxin finally 👏👏 🔔,2,0,"Grand Rapids, MI 🇺🇸",9/3/2022,NEUTRAL
1.50E+18,1.49E+18,kall1916,Read the Pfizer data dump released when everyone was watching Ukraine 9 pages highlighting 1300 different types of adverse reactions a shocking number of deaths I'm a medic I've had more vaccines than you'll ever have all worked Because they were vaccines not mRNA junk,4,0,Earth,13/3/2022,NEGATIVE
1.50E+18,807407604,rtwic888,Y is the Medical Profession allowing Pfizer- -Moderna to Call their RNA 'medicines VACCINES when they're anything But Here's an article in the EPOCHTIMES that explains thus in detail,0,0,Vancouver - Canada,12/3/2022,NEGATIVE
1.50E+18,1.31E+18,EkrieEzaniee,Is all about bussiness pay for sinovac then pay for pfizer is all abt bussiness,1,0,Kuala Lumpur City,8/3/2022,NEGATIVE
1.50E+18,1.37E+18,MargaretChant,Also a lot of my colleagues suffering migraines and menstrual problems Worked with a nurse the other day who nearly died after the Pfizer jab her brain swelled She has just returned off sick for 10 months,4,1,No Location,13/3/2022,NEGATIVE
1.50E+18,996396824,SabrinaLicari,how much longer the people that has 2 doses of Sputnik we'll have to wait until WHO decided to approval A lot of us need to travel US is asking for a fourth dose from a vaccine that needs to be approved by WHO and countries like Argentina does not provide it for everyone,2,0,"Buenos Aires, Argentina",12/3/2022,NEGATIVE
1.50E+18,1.39E+18,Thinktwice2022,pfizer I know a few people who have tinnitus now They have described how torturous that alone can be I’m so sorry 🙏🏻,2,0,No Location,13/3/2022,NEGATIVE
1.50E+18,617880510,AguilarCaira67,Tell that to Pfizer and the covid vaccine Double standard,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.35E+18,pippa_sweet_,I'm sorry she is also Many people died of CoVid Many were injured or died from the vaccine It was and is a difficult choice for most people,0,0,US Southeast,18/3/2022,NEGATIVE
1.50E+18,3222334541,MHolland_VA,10 19 what's your call More Humiliation w the Gen Shelton Chow Line Or has the Russians overcome their Disabilities w the Sputnik Vaccine Just have to keep getting back up from the disgrace every day right,0,0,"Clear Lake Shores, TX",11/3/2022,NEGATIVE
1.50E+18,7.94E+17,baby_punkk,I couldnt care less about the cdc I trust the scientists who’s job it was to make the vaccine and fact I’ve never gotten Covid when the people who live on my home have,19,0,4th dimension,18/3/2022,POSITIVE
1.50E+18,2587788006,_shivamgupta___,I’m traveling to dubai from Delhi Is covaxin certification workable,0,0,No Location,6/3/2022,NEUTRAL
1.50E+18,28388444,xoxobala,Our LAST CHANCE to SAVE the HUMAN RACE It is the NOW or NEVER MOMENT Pfizer is going after your children to get liability protection once FDA APPROVES their vaccine for children Support my CRIMINAL LAWSUIT,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,416860292,TheRomulan,With in vitro research pointing towards vaccine DNA integration it's good job TGA are taking their time TGA are doing their job in protecting people from further damage with current data Its a shame Pfizer didn't test this or divulge this prior to vaccinating the entire world,1,0,"Melbourne, Australia",13/3/2022,NEGATIVE
1.50E+18,8.90E+17,julia13_julia13,People who got vaccination are recorded too unlike Britain Ukraine recognised immunity and many more types of vaccine were available Majority of Ukrainians who received vaccination went for CoronaVac,0,0,No Location,8/3/2022,NEUTRAL
1.50E+18,1.01E+18,Dr_ScottMc,The Pfizer trial showed you could save ONE life from scary COVID for every 22 000 people you gave their covid jabs to But also that 1223 vax recipients out of 42 000 DIED of a variety of causes many of whom came down to clotting and heart inflammation conditions,10,5,No Location,13/3/2022,POSITIVE
1.50E+18,1.46E+18,FireTruck108,Is Covaxin approved by EU UK AUS CAN etc,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.47E+18,Anti_commun1sm,Oh we follow the science The real science The science that isn’t purchased with huge sums of money check out this nice bribe from Pfizer,2,0,Australia,13/3/2022,NEGATIVE
1.50E+18,1.45E+18,LeahButler2021,The Chinese COVID vaccines are so far the most exported vaccines to foreign countries The World Health Organisation WHO had given validation to both the COVID Chinese vaccines,1,0,No Location,12/3/2022,POSITIVE
1.50E+18,1.46E+18,PutinIsABottom,Because it's pretty clear this case is going nowhere and conservatives are just using it to distract people from their own corruption i e their own senators using inside information about COVID to invest in vaccine manufacturers,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.19E+18,demsbgone,Knowing it's wrong Bourla decides to go Against his own decision and follows Pfizer I would say it was more about Losing the race and money That's ok Moderna is a step ahead on the HIV vaccines They started 2 months ago Using mRna😂,2,0,"New York, USA",12/3/2022,NEGATIVE
1.50E+18,2474346608,AEMUEM,Fourth COVID Vaccine Dose Offers Little To No Protection Against Virus Transmission Study But the dose does provide moderate protection against symptomatic infection,0,0,Villaviciosa de Odón - Madrid,18/3/2022,NEGATIVE
1.50E+18,1.37E+18,Assassi41090130,FauciLiedAndPeopleDied VaccineSideEffects Pfizer I told you so it was never safe Real and honest doctors like me were silenced This was a human experiment the scientists around the world wanted to wipe out human population in coming decades or years,0,0,"Washington, DC",13/3/2022,NEGATIVE
1.50E+18,1.29E+18,JayFreedomTO,Fourth vaccine offers little protection against COVID-19 study The Jerusalem Post ⁦ ⁦ ⁦ ⁦ ⁦ ⁦ ⁦ ⁦,1,1,"Toronto, Ontario",18/3/2022,NEGATIVE
1.50E+18,1.23E+18,SteveK71372705,Hey CEO You need to speak on moving Covaxin along,0,0,No Location,9/3/2022,NEUTRAL
1.50E+18,1.47E+18,Michael00505329,He should be receiving prison,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,83971114,MarkHubbard33,The mechanism for the many myocarditis deaths from Pfizer documented is well known Did you know that Vaccine's and cancer Dr Ryan Cole cancelled by Jin and fact checkers but runs biggest pathology testing lab in Idaho listen to him,0,0,"Mahau Sound, New Zealand. ",13/3/2022,NEGATIVE
1.50E+18,7.84E+17,Jay_Bird_Banter,Does this have anything to do with SinoVac efficacy,5,1,No Location,12/3/2022,NEUTRAL
1.50E+18,1.17E+18,oihOGirl,Russia didn’t recognize my DIL’s American vaccination this summer when she went there She came home telling horrible tales of those who got the Sputnik vaccine Maybe he’s afraid of Covid and his country’s vaccine,1,0,"Ohio, USA",6/3/2022,NEGATIVE
1.50E+18,197268306,KittyKat1961,Weird or what I wonder if she will wreak the Pfizer documents while she recuperates,0,0,"Freedom EpicentreOntario, 🇨🇦",13/3/2022,NEGATIVE
1.50E+18,146013557,techboy_88,Dense population lack of vaccine choices Sinovac was given more priority over Pfizer AZ and other non-Sinovac ones paradoxical effect of zero Covid approach,0,0,"Batu Pahat, Johor",6/3/2022,NEGATIVE
1.50E+18,326436609,mauveTriforce,Ah Maybe Pfizer didn't have the same myocarditis events as moderna Moderna's were determined to have a likely causal link Extremely rare and nearly always mild but still causal,0,0,USA,12/3/2022,NEGATIVE
1.50E+18,1382723406,genmlff,Neither did the vaccine there has been no proof document Vaccinated can catch COVID spread COVID be hospitalized from COVID and die from COVID,2,0,No Location,18/3/2022,NEUTRAL
